contractSymbol,strike,lastPrice,bid,ask,impliedVolatility,expiry,option_type,market_price,spot_price,sigma,ticker,bs_price,mispricing,mispricing_pct
NVDA260805P00180000,180.0,0.6,0.52,0.6,0.5419967675781252,2026-08-05,put,0.56,206.83999633789065,0.358649993896326,NVDA,0.03488049222720013,-0.5251195077727999,-93.77134067371426
NVDA260805P00182500,182.5,0.61,0.65,0.73,0.52539537109375,2026-08-05,put,0.69,206.83999633789065,0.358649993896326,NVDA,0.06863626764537534,-0.6213637323546246,-90.05271483400358
NVDA260805P00185000,185.0,0.82,0.81,0.89,0.508793974609375,2026-08-05,put,0.8500000000000001,206.83999633789065,0.358649993896326,NVDA,0.1280743066382124,-0.7219256933617877,-84.93243451315149
NVDA260805P00187500,187.5,1.15,1.0,1.11,0.5009815527343751,2026-08-05,put,1.0550000000000002,206.83999633789065,0.358649993896326,NVDA,0.2272843213676321,-0.8277156786323681,-78.45646242960834
NVDA260805P00190000,190.0,1.41,1.26,1.37,0.485356708984375,2026-08-05,put,1.315,206.83999633789065,0.358649993896326,NVDA,0.3846898068874989,-0.9303101931125011,-70.74602228992404
NVDA260805P00192500,192.5,1.69,1.6,1.72,0.4729056616210937,2026-08-05,put,1.66,206.83999633789065,0.358649993896326,NVDA,0.622725061521038,-1.037274938478962,-62.4864420770459
NVDA260805P00195000,195.0,2.2,2.01,2.13,0.4585015087890626,2026-08-05,put,2.07,206.83999633789065,0.358649993896326,NVDA,0.9667538564968439,-1.103246143503156,-53.29691514508001
NVDA260805P00197500,197.5,2.65,2.53,2.68,0.4483697741699218,2026-08-05,put,2.605,206.83999633789065,0.358649993896326,NVDA,1.4432425895964016,-1.1617574104035984,-44.597213451193795
NVDA260805P00200000,200.0,3.66,3.15,3.3,0.4346980358886719,2026-08-05,put,3.225,206.83999633789065,0.358649993896326,NVDA,2.077389456100569,-1.147610543899431,-35.58482306664902
NVDA260805P00202500,202.5,4.19,3.95,4.1,0.4250545776367188,2026-08-05,put,4.025,206.83999633789065,0.358649993896326,NVDA,2.8905740652830474,-1.134425934716953,-28.184495272470876
NVDA260805P00205000,205.0,5.6,4.85,5.05,0.4155331884765625,2026-08-05,put,4.949999999999999,206.83999633789065,0.358649993896326,NVDA,3.8980730851302496,-1.0519269148697497,-21.25104878524747
NVDA260805P00207500,207.5,6.5,5.95,6.5,0.429693203125,2026-08-05,put,6.225,206.83999633789065,0.358649993896326,NVDA,5.107455869480276,-1.1175441305197236,-17.952516152927288
NVDA260805P00210000,210.0,8.2,7.2,7.8,0.4220028503417968,2026-08-05,put,7.5,206.83999633789065,0.358649993896326,NVDA,6.517936378992147,-0.9820636210078533,-13.094181613438044
NVDA260805P00212500,212.5,9.75,8.55,9.35,0.4206600903320313,2026-08-05,put,8.95,206.83999633789065,0.358649993896326,NVDA,8.12075570961781,-0.8292442903821886,-9.265299333879202
NVDA260805P00215000,215.0,10.55,10.2,11.0,0.4155331884765625,2026-08-05,put,10.6,206.83999633789065,0.358649993896326,NVDA,9.900462951668317,-0.699537048331683,-6.599406116336631
NVDA260805P00217500,217.5,13.4,12.0,12.85,0.4149228430175781,2026-08-05,put,12.425,206.83999633789065,0.358649993896326,NVDA,11.836806448684314,-0.5881935513156868,-4.733952123265086
NVDA260805P00220000,220.0,13.0,14.0,15.2,0.450200810546875,2026-08-05,put,14.6,206.83999633789065,0.358649993896326,NVDA,13.906876093516587,-0.6931239064834127,-4.747424017009676
NVDA260805P00222500,222.5,15.0,16.1,17.4,0.4665580688476562,2026-08-05,put,16.75,206.83999633789065,0.358649993896326,NVDA,16.087153948332656,-0.6628460516673442,-3.9572898607005627
NVDA260805P00230000,230.0,20.28,22.25,24.25,0.5107470800781251,2026-08-05,put,23.25,206.83999633789065,0.358649993896326,NVDA,23.077150560808775,-0.17284943919122497,-0.7434384481343009
NVDA260805P00232500,232.5,22.64,24.95,29.8,0.6264685791015626,2026-08-05,put,27.375,206.83999633789065,0.358649993896326,NVDA,25.499937364279504,-1.8750626357204965,-6.849543874778069
NVDA260805P00275000,275.0,68.23,65.25,72.3,0.9345709667968748,2026-08-05,put,68.775,206.83999633789065,0.358649993896326,NVDA,67.82117391817727,-0.95382608182274,-1.3868790720795927
NVDA260807P00050000,50.0,0.01,0.0,0.02,2.3750040624999995,2026-08-07,put,0.01,206.83999633789065,0.358649993896326,NVDA,9.909051487520999e-107,-0.01,-100.0
NVDA260807P00055000,55.0,0.04,0.0,0.02,2.2187544531249994,2026-08-07,put,0.01,206.83999633789065,0.358649993896326,NVDA,3.333017466245592e-93,-0.01,-100.0
NVDA260807P00060000,60.0,0.01,0.0,0.02,2.0937547656249995,2026-08-07,put,0.01,206.83999633789065,0.358649993896326,NVDA,1.1510209862484175e-81,-0.01,-100.0
NVDA260807P00065000,65.0,0.04,0.0,0.03,2.031254921875,2026-08-07,put,0.015,206.83999633789065,0.358649993896326,NVDA,9.824881308744011e-72,-0.015,-100.0
NVDA260807P00070000,70.0,0.01,0.0,0.03,1.90625046875,2026-08-07,put,0.015,206.83999633789065,0.358649993896326,NVDA,4.019952451700912e-63,-0.015,-100.0
NVDA260807P00075000,75.0,0.02,0.0,0.03,1.78125109375,2026-08-07,put,0.015,206.83999633789065,0.358649993896326,NVDA,1.3130208541177084e-55,-0.015,-100.0
NVDA260807P00080000,80.0,0.02,0.0,0.03,1.671876640625,2026-08-07,put,0.015,206.83999633789065,0.358649993896326,NVDA,5.107150628680047e-49,-0.015,-100.0
NVDA260807P00085000,85.0,0.03,0.0,0.04,1.609376953125,2026-08-07,put,0.02,206.83999633789065,0.358649993896326,NVDA,3.2531967452279458e-43,-0.02,-100.0
NVDA260807P00090000,90.0,0.15,0.0,0.04,1.515627421875,2026-08-07,put,0.02,206.83999633789065,0.358649993896326,NVDA,4.3895242555875533e-38,-0.02,-100.0
NVDA260807P00095000,95.0,0.01,0.01,0.04,1.453127734375,2026-08-07,put,0.025,206.83999633789065,0.358649993896326,NVDA,1.5483073771473173e-33,-0.025,-100.0
NVDA260807P00100000,100.0,0.02,0.01,0.04,1.359378203125,2026-08-07,put,0.025,206.83999633789065,0.358649993896326,NVDA,1.6987419959173782e-29,-0.025,-100.0
NVDA260807P00105000,105.0,0.03,0.02,0.04,1.2968785156249998,2026-08-07,put,0.03,206.83999633789065,0.358649993896326,NVDA,6.702382932532618e-26,-0.03,-100.0
NVDA260807P00110000,110.0,0.05,0.02,0.05,1.234378828125,2026-08-07,put,0.035,206.83999633789065,0.358649993896326,NVDA,1.074483523373867e-22,-0.035,-100.0
NVDA260807P00115000,115.0,0.05,0.02,0.04,1.1328168359375002,2026-08-07,put,0.03,206.83999633789065,0.358649993896326,NVDA,7.763322308845994e-20,-0.03,-100.0
NVDA260807P00120000,120.0,0.04,0.02,0.04,1.0546922265625,2026-08-07,put,0.03,206.83999633789065,0.358649993896326,NVDA,2.7621742534781198e-17,-0.02999999999999997,-99.99999999999991
NVDA260807P00125000,125.0,0.04,0.04,0.05,1.0234423828125,2026-08-07,put,0.045,206.83999633789065,0.358649993896326,NVDA,5.223139406646915e-15,-0.04499999999999477,-99.99999999998839
NVDA260807P00130000,130.0,0.04,0.04,0.07,0.9726565234375,2026-08-07,put,0.055,206.83999633789065,0.358649993896326,NVDA,5.607684221791293e-13,-0.054999999999439234,-99.99999999898043
NVDA260807P00135000,135.0,0.07,0.04,0.08,0.9101571484375,2026-08-07,put,0.06,206.83999633789065,0.358649993896326,NVDA,3.6209126254187325e-11,-0.05999999996379087,-99.99999993965145
NVDA260807P00140000,140.0,0.08,0.06,0.09,0.86132951171875,2026-08-07,put,0.075,206.83999633789065,0.358649993896326,NVDA,1.47898837285839e-09,-0.07499999852101162,-99.9999980280155
NVDA260807P00145000,145.0,0.08,0.08,0.11,0.8164080859374999,2026-08-07,put,0.095,206.83999633789065,0.358649993896326,NVDA,3.9954260421210564e-08,-0.09499996004573957,-99.99995794288375
NVDA260807P00150000,150.0,0.09,0.1,0.14,0.7695335546875001,2026-08-07,put,0.12,206.83999633789065,0.358649993896326,NVDA,7.426212913945799e-07,-0.1199992573787086,-99.99938114892385
NVDA260807P00155000,155.0,0.14,0.14,0.17,0.725588681640625,2026-08-07,put,0.155,206.83999633789065,0.358649993896326,NVDA,9.837497049432382e-06,-0.15499016250295056,-99.99365322771003
NVDA260807P00160000,160.0,0.19,0.18,0.22,0.6816438085937502,2026-08-07,put,0.2,206.83999633789065,0.358649993896326,NVDA,9.586471284711746e-05,-0.1999041352871529,-99.95206764357644
NVDA260807P00165000,165.0,0.27,0.25,0.29,0.641605146484375,2026-08-07,put,0.27,206.83999633789065,0.358649993896326,NVDA,0.0007071528874074209,-0.2692928471125926,-99.73809152318243
NVDA260807P00170000,170.0,0.38,0.35,0.38,0.6020547607421877,2026-08-07,put,0.365,206.83999633789065,0.358649993896326,NVDA,0.0040528440590373305,-0.36094715594096266,-98.8896317646473
NVDA260807P00175000,175.0,0.51,0.49,0.52,0.5644574804687501,2026-08-07,put,0.505,206.83999633789065,0.358649993896326,NVDA,0.018483320716876972,-0.48651667928312303,-96.33993649170753
NVDA260807P00180000,180.0,0.73,0.7,0.74,0.5293015820312501,2026-08-07,put,0.72,206.83999633789065,0.358649993896326,NVDA,0.06857784950420998,-0.65142215049579,-90.47529867997083
NVDA260807P00182500,182.5,0.94,0.85,0.89,0.5131884619140624,2026-08-07,put,0.87,206.83999633789065,0.358649993896326,NVDA,0.1230570416578658,-0.7469429583421342,-85.85551245311888
NVDA260807P00185000,185.0,1.05,1.03,1.08,0.5009815527343751,2026-08-07,put,1.0550000000000002,206.83999633789065,0.358649993896326,NVDA,0.21132399175714855,-0.8436760082428516,-79.969289880839
NVDA260807P00187500,187.5,1.39,1.27,1.32,0.4868215380859375,2026-08-07,put,1.295,206.83999633789065,0.358649993896326,NVDA,0.34813963256349645,-0.9468603674365035,-73.11663069007749
NVDA260807P00190000,190.0,1.68,1.57,1.62,0.4735160070800781,2026-08-07,put,1.5950000000000002,206.83999633789065,0.358649993896326,NVDA,0.5514891395790826,-1.0435108604209176,-65.42387839629576
NVDA260807P00192500,192.5,2.03,1.94,2.01,0.4626518579101563,2026-08-07,put,1.975,206.83999633789065,0.358649993896326,NVDA,0.841961126560836,-1.133038873439164,-57.36905688299565
NVDA260807P00195000,195.0,2.49,2.41,2.49,0.4525201232910156,2026-08-07,put,2.45,206.83999633789065,0.358649993896326,NVDA,1.2416222267032353,-1.2083777732967649,-49.32154176721489
NVDA260807P00197500,197.5,3.05,2.96,3.05,0.4411676977539062,2026-08-07,put,3.005,206.83999633789065,0.358649993896326,NVDA,1.772471831984106,-1.232528168015894,-41.01591241317451
NVDA260807P00200000,200.0,3.65,3.65,3.75,0.4321345849609375,2026-08-07,put,3.7,206.83999633789065,0.358649993896326,NVDA,2.454661329509733,-1.2453386704902671,-33.65780190514236
NVDA260807P00202500,202.5,4.77,4.45,4.6,0.4246883703613281,2026-08-07,put,4.525,206.83999633789065,0.358649993896326,NVDA,3.3047296912522626,-1.2202703087477378,-26.967299640833982
NVDA260807P00205000,205.0,5.6,5.4,5.55,0.4148007739257812,2026-08-07,put,5.475,206.83999633789065,0.358649993896326,NVDA,4.334122258949307,-1.1408777410506925,-20.837949608231828
NVDA260807P00207500,207.5,6.6,6.5,6.65,0.4049131774902343,2026-08-07,put,6.575,206.83999633789065,0.358649993896326,NVDA,5.548216367003803,-1.0267836329961968,-15.616481110208316
NVDA260807P00210000,210.0,7.9,7.8,8.05,0.4045469702148437,2026-08-07,put,7.925000000000001,206.83999633789065,0.358649993896326,NVDA,6.945987045356588,-0.9790129546434123,-12.353475768371132
NVDA260807P00212500,212.5,10.2,9.2,9.7,0.4106504248046875,2026-08-07,put,9.45,206.83999633789065,0.358649993896326,NVDA,8.520332006484352,-0.9296679935156469,-9.837756545139122
NVDA260807P00215000,215.0,10.95,10.75,11.05,0.3858703991699218,2026-08-07,put,10.9,206.83999633789065,0.358649993896326,NVDA,10.258965599601254,-0.6410344003987465,-5.881049544942628
NVDA260807P00217500,217.5,10.5,12.35,13.2,0.4091855957031249,2026-08-07,put,12.775,206.83999633789065,0.358649993896326,NVDA,12.145710489234858,-0.6292895107651422,-4.92594528974671
NVDA260807P00220000,220.0,15.88,14.45,15.0,0.3967345483398438,2026-08-07,put,14.725,206.83999633789065,0.358649993896326,NVDA,14.161977251044874,-0.5630227489551256,-3.8235840336511075
NVDA260807P00222500,222.5,18.19,16.15,17.25,0.415044912109375,2026-08-07,put,16.7,206.83999633789065,0.358649993896326,NVDA,16.288227228346273,-0.4117727716537267,-2.4657052194833935
NVDA260807P00225000,225.0,19.8,18.3,19.45,0.422857333984375,2026-08-07,put,18.875,206.83999633789065,0.358649993896326,NVDA,18.50525374670042,-0.36974625329958144,-1.9589205472825506
NVDA260807P00230000,230.0,20.71,22.9,24.05,0.4438532177734374,2026-08-07,put,23.475,206.83999633789065,0.358649993896326,NVDA,23.142103667445355,-0.3328963325546468,-1.4180887435767702
NVDA260807P00235000,235.0,28.17,27.75,30.1,0.6351354846191408,2026-08-07,put,28.925,206.83999633789065,0.358649993896326,NVDA,27.95516805321418,-0.9698319467858205,-3.352919435733174
NVDA260807P00240000,240.0,37.65,32.65,34.8,0.5097705273437501,2026-08-07,put,33.724999999999994,206.83999633789065,0.358649993896326,NVDA,32.8640864487931,-0.8609135512068917,-2.552745889419991
NVDA260807P00245000,245.0,40.8,36.1,40.0,0.7551294018554688,2026-08-07,put,38.05,206.83999633789065,0.358649993896326,NVDA,37.820552633671156,-0.22944736632884144,-0.6030154174213967
NVDA260807P00250000,250.0,36.37,41.4,45.0,0.8159198095703124,2026-08-07,put,43.2,206.83999633789065,0.358649993896326,NVDA,42.79865164378711,-0.40134835621289255,-0.9290471208631771
NVDA260807P00260000,260.0,56.7,52.65,55.0,0.735354208984375,2026-08-07,put,53.825,206.83999633789065,0.358649993896326,NVDA,52.7765303858437,-1.0484696141563035,-1.9479231103693515
NVDA260807P00285000,285.0,78.0,77.6,79.75,0.9145516357421876,2026-08-07,put,78.675,206.83999633789065,0.358649993896326,NVDA,77.73867296050383,-0.9363270394961631,-1.1901201645963306
NVDA260807P00290000,290.0,92.6,82.65,85.0,0.99804689453125,2026-08-07,put,83.825,206.83999633789065,0.358649993896326,NVDA,82.73128011273369,-1.0937198872663174,-1.304765746813382
NVDA260807P00390000,390.0,182.58,181.2,185.0,1.9624025317382812,2026-08-07,put,183.1,206.83999633789065,0.358649993896326,NVDA,182.58344396211933,-0.5165560378806617,-0.28211689671254053
JNJ260821C00150000,150.0,81.2,0.0,0.0,1.0000000000000004e-05,2026-08-21,call,81.2,263.3999938964844,0.1811112471439543,JNJ,113.88004600465976,32.68004600465976,40.24636207470414
JNJ260821C00155000,155.0,76.4,0.0,0.0,1.0000000000000004e-05,2026-08-21,call,76.4,263.3999938964844,0.1811112471439543,JNJ,108.89604774159895,32.49604774159894,42.53409390261641
JNJ260821C00160000,160.0,73.25,86.05,89.65,1.0000000000000004e-05,2026-08-21,call,87.85,263.3999938964844,0.1811112471439543,JNJ,103.91204947853811,16.062049478538114,18.283493999474235
JNJ260821C00165000,165.0,68.25,80.95,84.75,1.0000000000000004e-05,2026-08-21,call,82.85,263.3999938964844,0.1811112471439543,JNJ,98.9280512154773,16.078051215477302,19.406217520189863
JNJ260821C00170000,170.0,63.35,76.15,79.65,1.0000000000000004e-05,2026-08-21,call,77.9,263.3999938964844,0.1811112471439543,JNJ,93.94405295241648,16.04405295241648,20.5957034048992
JNJ260821C00175000,175.0,75.56,87.55,90.8,0.8522963989257812,2026-08-21,call,89.175,263.3999938964844,0.1811112471439543,JNJ,88.96005468935567,-0.21494531064432465,-0.2410376345885334
JNJ260821C00180000,180.0,63.54,82.6,85.25,0.7475611181640626,2026-08-21,call,83.925,263.3999938964844,0.1811112471439543,JNJ,83.97605642629483,0.05105642629483498,0.060835777533315434
JNJ260821C00185000,185.0,58.64,77.6,80.25,0.70117486328125,2026-08-21,call,78.925,263.3999938964844,0.1811112471439543,JNJ,78.99205816323413,0.06705816323413671,0.0849644133470215
JNJ260821C00190000,190.0,68.03,72.65,75.9,0.7216824707031251,2026-08-21,call,74.275,263.3999938964844,0.1811112471439543,JNJ,74.00805990017997,-0.2669400998200331,-0.35939427777857025
JNJ260821C00195000,195.0,62.55,66.95,71.0,0.6210975390625001,2026-08-21,call,68.975,263.3999938964844,0.1811112471439543,JNJ,69.0240616373818,0.04906163738181135,0.07112959388446735
JNJ260821C00200000,200.0,55.6,62.0,65.95,0.5766643896484375,2026-08-21,call,63.975,263.3999938964844,0.1811112471439543,JNJ,64.04006338157944,0.06506338157944214,0.10170126077286773
JNJ260821C00210000,210.0,41.42,52.45,55.25,0.639652041015625,2026-08-21,call,53.85,263.3999938964844,0.1811112471439543,JNJ,54.07206905905986,0.22206905905985508,0.4123845107889602
JNJ260821C00220000,220.0,43.62,42.95,44.85,0.5031787963867188,2026-08-21,call,43.900000000000006,263.3999938964844,0.1811112471439543,JNJ,44.10427568466312,0.2042756846631164,0.46532046620299855
JNJ260821C00230000,230.0,33.87,33.15,35.0,0.4184628466796875,2026-08-21,call,34.075,263.3999938964844,0.1811112471439543,JNJ,34.1431682929674,0.06816829296739968,0.20005368442377014
JNJ260821C00235000,235.0,18.12,28.35,30.6,0.4093076647949218,2026-08-21,call,29.475,263.3999938964844,0.1811112471439543,JNJ,29.182211996576967,-0.2927880034230341,-0.993343523063729
JNJ260821C00237500,237.5,14.8,26.0,28.15,0.3862366064453124,2026-08-21,call,27.075,263.3999938964844,0.1811112471439543,JNJ,26.717784073961553,-0.357215926038446,-1.3193570675473536
JNJ260821C00240000,240.0,24.5,24.15,25.7,0.3626772717285156,2026-08-21,call,24.925,263.3999938964844,0.1811112471439543,JNJ,24.27358999104996,-0.651410008950041,-2.6134804772318594
JNJ260821C00242500,242.5,21.97,21.6,23.0,0.3248358532714843,2026-08-21,call,22.3,263.3999938964844,0.1811112471439543,JNJ,21.860670775054643,-0.4393292249453573,-1.9700862105172974
JNJ260821C00245000,245.0,17.29,19.2,21.65,0.3565738171386718,2026-08-21,call,20.425,263.3999938964844,0.1811112471439543,JNJ,19.493724130717254,-0.9312758692827465,-4.559490180086886
JNJ260821C00247500,247.5,18.0,16.35,20.3,0.3786683227539062,2026-08-21,call,18.325000000000003,263.3999938964844,0.1811112471439543,JNJ,17.191139251091244,-1.1338607489087593,-6.187507497455711
JNJ260821C00250000,250.0,16.13,16.3,16.8,0.3040841076660155,2026-08-21,call,16.55,263.3999938964844,0.1811112471439543,JNJ,14.974495216289029,-1.5755047837109721,-9.519666366833668
JNJ260821C00252500,252.5,14.0,13.4,14.9,0.2981027221679687,2026-08-21,call,14.15,263.3999938964844,0.1811112471439543,JNJ,12.86745069052543,-1.28254930947457,-9.06395271713477
JNJ260821C00255000,255.0,11.84,12.15,13.0,0.2887034020996093,2026-08-21,call,12.575,263.3999938964844,0.1811112471439543,JNJ,10.89407455776194,-1.6809254422380597,-13.367200335889143
JNJ260821C00257500,257.5,10.85,10.5,11.4,0.2870554693603515,2026-08-21,call,10.95,263.3999938964844,0.1811112471439543,JNJ,9.07680231397157,-1.8731976860284298,-17.106828182908036
JNJ260821C00260000,260.0,9.45,9.15,9.7,0.2776561492919921,2026-08-21,call,9.425,263.3999938964844,0.1811112471439543,JNJ,7.434312648667088,-1.9906873513329124,-21.121351207776257
JNJ260821C00262500,262.5,8.0,7.75,8.15,0.2695995892333984,2026-08-21,call,7.95,263.3999938964844,0.1811112471439543,JNJ,5.979667336139812,-1.9703326638601881,-24.784058664908027
JNJ260821C00265000,265.0,6.75,6.5,6.95,0.2694775201416015,2026-08-21,call,6.725,263.3999938964844,0.1811112471439543,JNJ,4.719026732638881,-2.005973267361119,-29.828598771169055
JNJ260821C00267500,267.5,5.2,4.5,5.9,0.2700878656005859,2026-08-21,call,5.2,263.3999938964844,0.1811112471439543,JNJ,3.651148471107007,-1.5488515288929934,-29.785606324865256
JNJ260821C00270000,270.0,4.6,4.45,4.8,0.2644726873779296,2026-08-21,call,4.625,263.3999938964844,0.1811112471439543,JNJ,2.7677264695851562,-1.8572735304148438,-40.15726552248311
JNJ260821C00272500,272.5,3.74,3.6,4.2,0.2729564892578124,2026-08-21,call,3.9,263.3999938964844,0.1811112471439543,JNJ,2.054471670014962,-1.8455283299850378,-47.321239230385586
JNJ260821C00275000,275.0,3.01,2.87,3.2,0.2616040637207031,2026-08-21,call,3.035,263.3999938964844,0.1811112471439543,JNJ,1.4927140891657018,-1.5422859108342983,-50.81666922024047
JNJ260821C00277500,277.5,2.28,2.02,2.66,0.2643506182861328,2026-08-21,call,2.34,263.3999938964844,0.1811112471439543,JNJ,1.0612433660999514,-1.2787566339000485,-54.64771939743797
JNJ260821C00280000,280.0,1.95,1.82,2.0,0.2570875073242187,2026-08-21,call,1.91,263.3999938964844,0.1811112471439543,JNJ,0.738108145547109,-1.171891854452891,-61.355594473973355
JNJ260821C00285000,285.0,1.1,0.89,1.24,0.2567213000488281,2026-08-21,call,1.065,263.3999938964844,0.1811112471439543,JNJ,0.3341457875536875,-0.7308542124463124,-68.62480868040493
JNJ260821C00290000,290.0,0.69,0.48,0.85,0.26563234375,2026-08-21,call,0.665,263.3999938964844,0.1811112471439543,JNJ,0.13846896488356375,-0.5265310351164363,-79.17759926562951
JNJ260821C00295000,295.0,0.5,0.01,0.65,0.2810130493164062,2026-08-21,call,0.33,263.3999938964844,0.1811112471439543,JNJ,0.05256735433531334,-0.2774326456646867,-84.07049868626868
JNJ260821C00300000,300.0,0.27,0.0,0.56,0.3022530712890625,2026-08-21,call,0.28,263.3999938964844,0.1811112471439543,JNJ,0.018309787923044052,-0.261690212076956,-93.46079002748426
JNJ260821C00305000,305.0,0.22,0.0,0.4,0.3105537695312499,2026-08-21,call,0.2,263.3999938964844,0.1811112471439543,JNJ,0.0058631486801073995,-0.1941368513198926,-97.0684256599463
JNJ260821C00310000,310.0,0.18,0.0,0.58,0.3627993408203125,2026-08-21,call,0.29,263.3999938964844,0.1811112471439543,JNJ,0.001730162088493109,-0.28826983791150684,-99.40339238327823
JNJ260821C00320000,320.0,0.07,0.0,0.49,0.40430283203125,2026-08-21,call,0.245,263.3999938964844,0.1811112471439543,JNJ,0.00011914758746782092,-0.24488085241253219,-99.9513683316458
JNJ260821C00330000,330.0,0.16,0.0,0.39,0.4370173486328125,2026-08-21,call,0.195,263.3999938964844,0.1811112471439543,JNJ,6.112474301287331e-06,-0.1949938875256987,-99.99686539779421
JNJ260821C00340000,340.0,0.43,0.0,0.66,0.5297898583984376,2026-08-21,call,0.33,263.3999938964844,0.1811112471439543,JNJ,2.3888483496305803e-07,-0.32999976111516505,-99.99992761065607
JNJ260828C00190000,190.0,63.25,72.55,75.35,0.5888712988281251,2026-08-28,call,73.94999999999999,263.3999938964844,0.1811112471439543,JNJ,74.17143722624314,0.22143722624315387,0.2994418204775577
JNJ260828C00195000,195.0,58.4,67.6,70.4,0.5578657495117189,2026-08-28,call,69.0,263.3999938964844,0.1811112471439543,JNJ,69.19173838806435,0.19173838806435128,0.2778817218323932
JNJ260828C00200000,200.0,53.5,62.7,65.45,0.5300339965820313,2026-08-28,call,64.075,263.3999938964844,0.1811112471439543,JNJ,64.21203983293879,0.13703983293878252,0.21387410524975814
JNJ260828C00210000,210.0,43.6,52.8,55.55,0.5937540625000001,2026-08-28,call,54.175,263.3999938964844,0.1811112471439543,JNJ,54.2526731737008,0.07767317370080207,0.14337457074444312
JNJ260828C00215000,215.0,38.7,47.85,50.6,0.5504195349121095,2026-08-28,call,49.225,263.3999938964844,0.1811112471439543,JNJ,49.27316018539858,0.04816018539857936,0.09783684184576812
JNJ260828C00220000,220.0,34.15,43.0,45.7,0.5105029418945313,2026-08-28,call,44.35,263.3999938964844,0.1811112471439543,JNJ,44.29446458127944,-0.05553541872055945,-0.12522078629212954
JNJ260828C00230000,230.0,26.89,33.2,35.95,0.4315242395019532,2026-08-28,call,34.575,263.3999938964844,0.1811112471439543,JNJ,34.35574355832861,-0.2192564416713907,-0.6341473367213034
JNJ260828C00235000,235.0,16.84,27.75,31.8,0.426885614013672,2026-08-28,call,29.775,263.3999938964844,0.1811112471439543,JNJ,29.426122476989804,-0.34887752301019503,-1.1717129236278592
JNJ260828C00240000,240.0,18.4,23.8,26.6,0.3667665863037109,2026-08-28,call,25.200000000000003,263.3999938964844,0.1811112471439543,JNJ,24.577904088719833,-0.6220959112801694,-2.4686345685721007
JNJ260828C00245000,245.0,10.8,19.4,22.15,0.3388127642822265,2026-08-28,call,20.775,263.3999938964844,0.1811112471439543,JNJ,19.895881528949616,-0.8791184710503828,-4.231617189171518
JNJ260828C00250000,250.0,16.66,16.05,17.1,0.2825999475097656,2026-08-28,call,16.575000000000003,263.3999938964844,0.1811112471439543,JNJ,15.504471186872877,-1.070528813127126,-6.4586957051410305
JNJ260828C00255000,255.0,12.2,12.2,13.55,0.2761302856445312,2026-08-28,call,12.875,263.3999938964844,0.1811112471439543,JNJ,11.552072741408267,-1.3229272585917329,-10.275163173528021
JNJ260828C00260000,260.0,9.6,8.9,10.0,0.2569654382324219,2026-08-28,call,9.45,263.3999938964844,0.1811112471439543,JNJ,8.177252481262457,-1.2727475187375425,-13.468227711508387
JNJ260828C00265000,265.0,6.85,6.15,7.7,0.2634961346435547,2026-08-28,call,6.925000000000001,263.3999938964844,0.1811112471439543,JNJ,5.469222388575545,-1.4557776114244554,-21.022059370750256
JNJ260828C00270000,270.0,4.6,4.35,5.6,0.2616650982666015,2026-08-28,call,4.975,263.3999938964844,0.1811112471439543,JNJ,3.4414457925830675,-1.5335542074169322,-30.825210199335324
JNJ260828C00275000,275.0,3.32,2.64,3.95,0.2601392346191406,2026-08-28,call,3.295,263.3999938964844,0.1811112471439543,JNJ,2.0310019189068456,-1.2639980810931544,-38.3610950255889
JNJ260828C00280000,280.0,2.17,1.9,2.63,0.2559888854980469,2026-08-28,call,2.265,263.3999938964844,0.1811112471439543,JNJ,1.1219971543613951,-1.143002845638605,-50.46370179419889
JNJ260828C00285000,285.0,1.4,1.02,1.81,0.258796474609375,2026-08-28,call,1.415,263.3999938964844,0.1811112471439543,JNJ,0.5796700995758712,-0.8353299004241288,-59.033915224320054
JNJ260828C00290000,290.0,0.98,0.75,1.15,0.2569654382324219,2026-08-28,call,0.95,263.3999938964844,0.1811112471439543,JNJ,0.2800494612063513,-0.6699505387936486,-70.52110934669986
JNJ260828C00295000,295.0,0.52,0.38,0.88,0.2692944165039062,2026-08-28,call,0.63,263.3999938964844,0.1811112471439543,JNJ,0.12658893043951114,-0.5034110695604889,-79.90651897785538
JNJ260828C00300000,300.0,0.5,0.16,0.61,0.274421318359375,2026-08-28,call,0.385,263.3999938964844,0.1811112471439543,JNJ,0.05359495292422389,-0.3314050470757761,-86.07923300669509
JNJ260828C00305000,305.0,0.39,0.0,0.66,0.3060372131347656,2026-08-28,call,0.33,263.3999938964844,0.1811112471439543,JNJ,0.02128333268880489,-0.3087166673111951,-93.5505052458167
JNJ260828C00310000,310.0,0.08,0.03,0.75,0.3410710424804687,2026-08-28,call,0.39,263.3999938964844,0.1811112471439543,JNJ,0.007941040233677477,-0.38205895976632254,-97.9638358375186
JNJ260828C00320000,320.0,0.43,0.0,0.32,0.3342351733398437,2026-08-28,call,0.16,263.3999938964844,0.1811112471439543,JNJ,0.0009238810575556977,-0.1590761189424443,-99.42257433902769
JNJ260904C00195000,195.0,64.55,66.95,70.95,0.500005,2026-09-04,call,68.95,263.3999938964844,0.1811112471439543,JNJ,69.35927087674656,0.40927087674656093,0.5935763259558534
